country_code,date_local,avg_value
LT,2018-05-14,7.74
LT,2018-05-15,4.609999999999999
LT,2018-05-16,7.445
LT,2018-05-17,0.0
LT,2018-05-19,1.4366666666666665
LT,2018-05-20,3.0356666666666663
LT,2018-05-21,1.800675
LT,2018-05-22,3.2800000000000002
LT,2018-05-23,4.22075
LT,2018-05-24,0.7125
LT,2018-05-25,4.82
LT,2018-05-26,1.17
LT,2018-05-27,5.395
LT,2018-05-28,8.379999999999999
LT,2018-05-29,0.0
LT,2018-05-30,12.4525
LT,2018-05-31,0.0
LT,2018-06-01,2.232825
LT,2018-06-02,0.0
LT,2018-06-03,6.9125
LT,2018-06-04,4.430000000000001
LT,2018-06-05,1.9925
LT,2018-06-06,3.3825000000000003
LT,2018-06-07,2.63625
LT,2018-06-08,3.9375
LT,2018-06-09,4.205
LT,2018-06-10,3.525
LT,2018-06-11,7.3175
LT,2018-06-12,4.1225000000000005
LT,2018-06-13,3.4625
LT,2018-06-14,4.18
LT,2018-06-15,2.6371875
LT,2018-06-16,0.0
LT,2018-06-17,7.933333333333334
LT,2018-06-18,5.4675
LT,2018-06-19,0.0
LT,2018-06-20,6.175
LT,2018-06-21,3.6475
LT,2018-06-22,4.2075
LT,2018-06-23,4.761
LT,2018-06-24,6.3725
LT,2018-06-25,3.1500000000000004
LT,2018-06-26,1.14425
LT,2018-06-27,7.325
LT,2018-06-28,7.9375
LT,2018-06-29,9.3475
LT,2018-06-30,3.5227500000000003
LT,2018-07-01,3.9
LT,2018-07-02,4.115
LT,2018-07-03,4.1
LT,2018-07-04,7.5
LT,2018-07-05,8.504999999999999
LT,2018-07-10,17.2
LT,2018-07-11,5.71
LT,2018-07-12,12.27
LT,2018-07-13,5.235
LT,2018-07-16,10.1325
LT,2018-07-17,13.0
LT,2018-07-20,0.93
LT,2018-07-21,11.895
LT,2018-07-22,7.135
LT,2018-07-23,7.7775
LT,2018-07-27,12.1975
LT,2018-07-28,7.0025
LT,2018-07-29,5.989999999999999
LT,2018-07-30,5.765000000000001
LT,2018-07-31,6.8225
LT,2018-08-01,5.0725
LT,2018-08-02,7.0875
LT,2018-08-03,9.11
LT,2018-08-04,4.859
LT,2018-08-05,7.884500000000001
LT,2018-08-06,5.077999999999999
LT,2018-08-07,0.8175
LT,2018-08-08,6.0024999999999995
LT,2018-08-09,5.512499999999999
LT,2018-08-10,4.5125
LT,2018-08-11,4.3675
LT,2018-08-12,3.0933333333333333
LT,2018-08-13,3.5733333333333337
LT,2018-08-14,4.246666666666667
LT,2018-08-17,3.295
LT,2018-08-20,4.220000000000001
LT,2018-08-21,4.5275
LT,2018-08-22,4.5175
LT,2018-08-23,0.89
LT,2018-08-24,4.67125
LT,2018-08-25,5.615
LT,2018-08-26,3.993
LT,2018-08-27,3.535666666666667
LT,2018-08-28,2.5100000000000002
LT,2018-08-29,4.1587499999999995
LT,2018-08-30,6.1475
LT,2018-08-31,4.805
LT,2018-09-01,7.8525
LT,2018-09-02,6.855
LT,2018-09-03,5.45
LT,2018-09-04,4.3625
LT,2018-09-05,7.025
LT,2018-09-06,7.510000000000001
LT,2018-09-07,6.4275
LT,2018-09-08,2.9
LT,2018-09-09,7.2575
LT,2018-09-10,5.635
LT,2018-09-11,9.2075
LT,2018-09-12,3.5625
LT,2018-09-13,2.6375
LT,2018-09-14,4.435
LT,2018-09-15,16.875
LT,2018-09-16,3.0575
LT,2018-09-17,3.9475000000000002
LT,2018-09-18,4.8775
LT,2018-09-19,9.015
LT,2018-09-20,4.205
LT,2018-09-21,7.015000000000001
LT,2018-09-23,3.8825
LT,2018-09-24,5.67
LT,2018-09-25,1.8975
LT,2018-09-26,1.2825
LT,2018-09-27,2.4555
LT,2018-09-28,2.21
LT,2018-10-01,11.7675
LT,2018-10-02,9.0325
LT,2018-10-03,3.42
LT,2018-10-04,2.8875
LT,2018-10-05,2.04825
LT,2018-10-06,5.873333333333334
LT,2018-10-07,6.723333333333334
LT,2018-10-08,2.84775
LT,2018-10-09,3.755
LT,2018-10-10,5.86
LT,2018-10-11,0.0
LT,2018-10-12,0.21475
LT,2018-10-13,8.405000000000001
LT,2018-10-14,17.575
LT,2018-10-16,9.1525
LT,2018-10-17,15.366666666666667
LT,2018-10-18,15.075
LT,2018-10-19,21.575
LT,2018-10-20,10.135
LT,2018-10-21,16.6175
LT,2018-10-22,6.9025
LT,2018-10-23,3.8125
LT,2018-10-24,2.76925
LT,2018-10-25,2.8507499999999997
LT,2018-10-26,7.145
LT,2018-10-27,13.1575
LT,2018-10-28,4.5525
LT,2018-10-30,3.9425
LT,2018-10-31,5.9725
LT,2018-11-01,9.2275
LT,2018-11-02,7.075
LT,2018-11-03,12.3925
LT,2018-11-05,5.4775
LT,2018-11-06,18.925
LT,2018-11-07,20.65
LT,2018-11-08,12.1225
LT,2018-11-09,14.025
LT,2018-11-10,23.9
LT,2018-11-12,32.233333333333334
LT,2018-11-13,16.425
LT,2018-11-14,16.133333333333336
LT,2018-11-15,6.9725
LT,2018-11-16,6.3125
LT,2018-11-17,11.896666666666667
LT,2018-11-18,12.25
LT,2018-11-20,3.72
LT,2018-11-21,2.465
LT,2018-11-22,4.375
LT,2018-11-23,8.2925
LT,2018-11-24,12.295
LT,2018-11-25,14.0
LT,2018-11-26,11.015
LT,2018-11-27,8.06
LT,2018-11-28,0.0
LT,2018-11-29,6.9
LT,2018-11-30,7.75
LT,2018-12-03,17.145
LT,2018-12-05,5.2025
LT,2018-12-06,12.6875
LT,2018-12-07,8.963333333333333
LT,2018-12-10,7.73
LT,2018-12-11,9.035
LT,2018-12-13,7.7375
LT,2018-12-17,10.07
LT,2018-12-18,11.8475
LT,2018-12-19,15.125
LT,2018-12-20,11.895
LT,2018-12-21,21.424999999999997
LT,2018-12-22,16.41
LT,2018-12-23,11.520000000000001
LT,2018-12-24,10.09
LT,2018-12-27,6.8575
LT,2018-12-28,4.79
LT,2018-12-29,5.17
LT,2018-12-30,5.526666666666666
LT,2018-12-31,6.305
LT,2019-01-01,0.0
LT,2019-01-02,5.663333333333334
LT,2019-01-03,3.43
LT,2019-01-04,8.817666666666666
LT,2019-01-05,4.62
LT,2019-01-06,5.175
LT,2019-01-07,6.9925
LT,2019-01-08,8.51
LT,2019-01-09,11.965
LT,2019-01-11,17.75
LT,2019-01-12,10.835
LT,2019-01-13,9.7625
LT,2019-01-14,6.786666666666666
LT,2019-01-15,3.4566666666666666
LT,2019-01-16,4.593333333333333
LT,2019-01-17,6.795
LT,2019-01-18,6.66
LT,2019-01-19,3.72
LT,2019-01-20,6.245
LT,2019-01-21,7.693333333333334
LT,2019-01-22,17.935000000000002
LT,2019-01-23,22.25
LT,2019-01-24,34.6825
LT,2019-01-25,43.8825
LT,2019-01-26,9.5275
LT,2019-01-27,25.29
LT,2019-01-28,13.175
LT,2019-01-29,17.275
LT,2019-01-30,9.365
LT,2019-01-31,16.93
LT,2019-02-01,9.6675
LT,2019-02-03,7.6025
LT,2019-02-04,14.32
LT,2019-02-05,8.2275
LT,2019-02-12,7.42
LT,2019-02-13,4.0825
LT,2019-02-15,6.265000000000001
LT,2019-02-18,14.629999999999999
LT,2019-02-19,9.875
LT,2019-02-20,8.965
LT,2019-02-21,3.703333333333333
LT,2019-02-22,3.275
LT,2019-02-23,7.7025
LT,2019-02-24,12.7175
LT,2019-02-25,11.887500000000001
LT,2019-02-26,5.755
LT,2019-02-27,5.705
LT,2019-02-28,19.0
LT,2019-03-01,2.635
LT,2019-03-02,2.3825
LT,2019-03-03,6.36
LT,2019-03-04,6.51
LT,2019-03-05,3.8449999999999998
LT,2019-03-06,0.808
LT,2019-03-07,12.45
LT,2019-03-08,6.779999999999999
LT,2019-03-09,4.0975
LT,2019-03-10,3.8925
LT,2019-03-11,4.3975
LT,2019-03-12,4.7775
LT,2019-03-13,10.217500000000001
LT,2019-03-14,15.975
LT,2019-03-15,4.15
LT,2019-03-16,5.84
LT,2019-03-17,4.42
LT,2019-03-18,7.4125000000000005
LT,2019-03-19,6.7175
LT,2019-03-20,5.27
LT,2019-03-21,6.6425
LT,2019-03-22,6.323333333333333
LT,2019-03-24,10.366666666666667
LT,2019-03-25,1.53
LT,2019-03-26,3.47175
LT,2019-03-27,3.335
LT,2019-03-28,4.8425
LT,2019-03-29,5.8475
LT,2019-03-30,0.78
LT,2019-03-31,10.1
LT,2019-04-01,5.24375
LT,2019-04-02,24.38
LT,2019-04-03,6.0075
LT,2019-04-04,6.9175
LT,2019-04-06,16.6
LT,2019-04-07,13.225
LT,2019-04-08,13.11
LT,2019-04-09,3.975
LT,2019-04-10,3.61
LT,2019-04-11,3.8150000000000004
LT,2019-04-12,5.8505
LT,2019-04-13,8.6425
LT,2019-04-14,0.1755
LT,2019-04-15,3.1425
LT,2019-04-16,5.6175
LT,2019-04-17,4.465
LT,2019-04-18,5.71
LT,2019-04-19,4.984999999999999
LT,2019-04-20,3.91
LT,2019-04-21,5.785
LT,2019-04-22,3.915
LT,2019-04-23,11.0025
LT,2019-04-24,13.690000000000001
LT,2019-04-25,8.5625
LT,2019-04-26,8.56
LT,2019-04-27,10.055
LT,2019-04-28,12.05
LT,2019-04-29,5.99
LT,2019-04-30,5.465
LT,2019-05-01,4.45
LT,2019-05-02,4.8575
LT,2019-05-03,2.06525
LT,2019-05-04,6.98
LT,2019-05-05,5.2635000000000005
LT,2019-05-06,5.8825
LT,2019-05-07,3.13
LT,2019-05-08,4.234999999999999
LT,2019-05-09,7.71
LT,2019-05-10,4.6175
LT,2019-05-11,9.235
LT,2019-05-12,7.8575
LT,2019-05-13,12.825000000000001
LT,2019-05-14,4.465
LT,2019-05-15,3.9299999999999997
LT,2019-05-16,5.2125
LT,2019-05-17,5.9425
LT,2019-05-18,3.5225
LT,2019-05-19,6.955
LT,2019-05-20,3.9225000000000003
LT,2019-05-21,6.859999999999999
LT,2019-05-22,8.295
LT,2019-05-23,10.45
LT,2019-05-24,8.1375
LT,2019-05-25,8.56
LT,2019-05-26,5.7
LT,2019-05-27,7.1775
LT,2019-05-28,6.0625
LT,2019-05-29,6.5975
LT,2019-05-30,4.245
LT,2019-05-31,6.613333333333333
LT,2019-06-01,3.9899999999999998
LT,2019-06-03,8.6525
LT,2019-06-04,7.51
LT,2019-06-05,5.9475
LT,2019-06-06,10.8225
LT,2019-06-08,10.872499999999999
LT,2019-06-09,4.165
LT,2019-06-10,9.46
LT,2019-06-11,7.215
LT,2019-06-12,17.5
LT,2019-06-13,7.965
LT,2019-06-14,11.57
LT,2019-06-15,6.2375
LT,2019-06-16,4.6215
LT,2019-06-17,4.827500000000001
LT,2019-06-18,5.3475
LT,2019-06-19,9.31
LT,2019-06-21,8.61
LT,2019-06-22,5.885
LT,2019-06-23,6.38
LT,2019-06-30,7.1866666666666665
LT,2019-07-01,9.6725
LT,2019-07-02,3.78
LT,2019-07-03,5.9399999999999995
LT,2019-07-04,3.30875
LT,2019-07-05,2.935
LT,2019-07-06,1.82
LT,2019-07-07,2.6456666666666666
LT,2019-07-08,0.8575
LT,2019-07-09,1.5587499999999999
LT,2019-07-10,2.62125
LT,2019-07-11,1.830625
LT,2019-07-13,0.0
LT,2019-07-14,6.0425
LT,2019-07-15,2.8449999999999998
LT,2019-07-16,2.33925
LT,2019-07-17,2.3425000000000002
LT,2019-07-18,1.458125
LT,2019-07-19,1.50175
LT,2019-07-20,2.365
LT,2019-07-21,4.7175
LT,2019-07-22,3.7824999999999998
LT,2019-07-23,2.0397499999999997
LT,2019-07-24,2.5425
LT,2019-07-25,3.0575
LT,2019-07-26,2.2
LT,2019-07-27,2.8575
LT,2019-07-28,3.475
LT,2019-07-29,5.31
LT,2019-07-30,2.4575
LT,2019-07-31,2.258
LT,2019-08-01,2.5
LT,2019-08-02,2.8875
LT,2019-08-03,2.3025
LT,2019-08-04,2.3475
LT,2019-08-05,2.2887500000000003
LT,2019-08-06,2.575
LT,2019-08-07,3.53875
LT,2019-08-08,3.315
LT,2019-08-09,2.33425
LT,2019-08-10,2.7445
LT,2019-08-11,5.6475
LT,2019-08-12,0.935
LT,2019-08-13,5.24
LT,2019-08-14,2.28
LT,2019-08-15,1.469925
LT,2019-08-16,4.6025
LT,2019-08-17,6.1375
LT,2019-08-18,4.74
LT,2019-08-19,3.795
LT,2019-08-20,1.55
LT,2019-08-21,3.2394999999999996
LT,2019-08-22,2.228575
LT,2019-08-23,9.89
LT,2019-08-24,2.3533333333333335
LT,2019-08-25,5.763333333333333
LT,2019-08-26,5.825
LT,2019-08-27,4.9325
LT,2019-08-28,3.69975
LT,2019-08-29,11.113333333333335
LT,2019-08-30,9.013333333333334
LT,2019-08-31,5.0
LT,2019-09-01,7.69
LT,2019-09-02,3.51
LT,2019-09-03,2.0435
LT,2019-09-04,2.11875
LT,2019-09-05,1.8375
LT,2019-09-06,3.2150000000000003
LT,2019-09-07,3.11
LT,2019-09-08,2.9030000000000005
LT,2019-09-09,8.405
LT,2019-09-10,9.9375
LT,2019-09-11,0.7525
LT,2019-09-12,4.575
LT,2019-09-13,2.7125
LT,2019-09-14,1.8087499999999999
LT,2019-09-15,1.91175
LT,2019-09-16,3.3735
LT,2019-09-17,2.02475
LT,2019-09-18,2.27375
LT,2019-09-19,2.8925
LT,2019-09-20,1.81875
LT,2019-09-21,3.205
LT,2019-09-22,2.1475
LT,2019-09-23,2.353125
LT,2019-09-24,4.7775
LT,2019-09-25,3.6275
LT,2019-09-26,3.7225
LT,2019-09-29,8.77
LT,2019-09-30,4.5424999999999995
LT,2019-10-01,2.01125
LT,2019-10-02,2.6575
LT,2019-10-03,2.0725
LT,2019-10-04,4.115
LT,2019-10-05,1.54
LT,2019-10-06,5.48
LT,2019-10-07,5.9725
LT,2019-10-08,4.3905
LT,2019-10-09,5.5
LT,2019-10-10,9.4475
LT,2019-10-11,3.17
LT,2019-10-12,4.78
LT,2019-10-13,2.1176666666666666
LT,2019-10-14,4.5425
LT,2019-10-15,6.03425
LT,2019-10-16,6.36
LT,2019-10-17,10.3475
LT,2019-10-18,6.145
LT,2019-10-19,10.833333333333334
LT,2019-10-20,17.1
LT,2019-10-21,15.65
LT,2019-10-22,12.174999999999999
LT,2019-10-23,12.1575
LT,2019-10-24,10.665
LT,2019-10-25,12.1225
LT,2019-10-26,14.315
LT,2019-10-27,11.0275
LT,2019-10-28,2.27675
LT,2019-10-29,4.444500000000001
LT,2019-10-30,4.9125
LT,2019-10-31,11.6475
LT,2019-11-01,4.3575
LT,2019-11-02,11.236666666666666
LT,2019-11-03,11.303333333333333
LT,2019-11-04,5.8149999999999995
LT,2019-11-05,8.4175
LT,2019-11-06,2.02275
LT,2019-11-07,1.8405
LT,2019-11-08,9.015
LT,2019-11-09,10.2725
LT,2019-11-10,3.4125
LT,2019-11-11,10.17
LT,2019-11-12,5.4632499999999995
LT,2019-11-13,10.245
LT,2019-11-14,4.655
LT,2019-11-15,2.6625
LT,2019-11-16,5.7475
LT,2019-11-17,4.6850000000000005
LT,2019-11-18,3.3375000000000004
LT,2019-11-19,6.0675
LT,2019-11-20,3.76
LT,2019-11-21,4.7825
LT,2019-11-22,2.75
LT,2019-11-23,2.5925000000000002
LT,2019-11-24,3.5
LT,2019-11-25,4.05
LT,2019-11-26,4.5075
LT,2019-11-27,4.0725
LT,2019-11-28,5.4775
LT,2019-11-29,4.845
LT,2019-11-30,1.475
LT,2019-12-01,2.38
LT,2019-12-02,2.685
LT,2019-12-03,1.8945
LT,2019-12-04,2.5875
LT,2019-12-05,1.8655000000000002
LT,2019-12-06,4.65
LT,2019-12-07,4.09
LT,2019-12-08,1.309375
LT,2019-12-09,4.5975
LT,2019-12-10,0.0
LT,2019-12-11,3.8025
LT,2019-12-12,5.28
LT,2019-12-13,6.7175
LT,2019-12-14,5.1875
LT,2019-12-15,4.5633333333333335
LT,2019-12-16,4.173333333333333
LT,2019-12-17,4.88
LT,2019-12-18,15.525
LT,2019-12-19,4.8165
LT,2019-12-20,6.286666666666666
LT,2019-12-21,15.033333333333333
LT,2019-12-22,11.550000000000002
LT,2019-12-23,5.35
LT,2019-12-24,7.942500000000001
LT,2019-12-25,4.0344999999999995
LT,2019-12-26,7.913
LT,2019-12-27,4.6
LT,2019-12-28,5.69125
LT,2019-12-29,5.1775
LT,2019-12-30,9.165
LT,2019-12-31,11.01
LT,2020-01-03,13.125
LT,2020-01-04,10.505
LT,2020-01-05,6.265000000000001
LT,2020-01-06,11.165000000000001
LT,2020-01-07,11.865
LT,2020-01-08,25.875
LT,2020-01-09,6.92
LT,2020-01-10,9.254999999999999
LT,2020-01-11,4.75
LT,2020-01-12,5.3725
LT,2020-01-13,6.0625
LT,2020-01-14,6.22
LT,2020-01-15,15.5
LT,2020-01-16,17.325
LT,2020-01-17,7.9925
LT,2020-01-18,11.0225
LT,2020-01-19,27.166666666666668
LT,2020-01-20,8.2875
LT,2020-01-21,8.7075
LT,2020-01-22,5.12
LT,2020-01-23,5.086666666666667
LT,2020-01-24,5.91
LT,2020-01-25,3.5913333333333335
LT,2020-01-29,17.0125
LT,2020-01-30,10.466666666666667
LT,2020-01-31,5.3999999999999995
LT,2020-02-01,6.625
LT,2020-02-02,5.256666666666667
LT,2020-02-03,5.533333333333334
LT,2020-02-04,4.3533333333333335
LT,2020-02-05,3.89
LT,2020-02-06,5.1899999999999995
LT,2020-02-07,9.28
LT,2020-02-08,5.215
LT,2020-02-09,17.695
LT,2020-02-10,16.41
LT,2020-02-11,5.612500000000001
LT,2020-02-12,4.0600000000000005
LT,2020-02-13,6.692499999999999
LT,2020-02-14,8.51
LT,2020-02-15,48.5
LT,2020-02-18,8.682500000000001
LT,2020-02-19,7.265000000000001
LT,2020-02-20,13.575
LT,2020-02-21,7.5925
LT,2020-02-22,10.22
LT,2020-02-23,7.745
LT,2020-02-24,7.0525
LT,2020-02-25,8.895
LT,2020-02-26,9.66
LT,2020-02-27,10.200000000000001
LT,2020-02-28,5.43
LT,2020-02-29,10.0825
LT,2020-03-01,8.16
LT,2020-03-02,10.932500000000001
LT,2020-03-03,11.675
LT,2020-03-04,12.4025
LT,2020-03-05,10.45
LT,2020-03-06,39.8275
LT,2020-03-07,9.4275
LT,2020-03-08,23.825
LT,2020-03-09,9.595
LT,2020-03-10,24.32
LT,2020-03-11,25.075000000000003
LT,2020-03-12,9.57
LT,2020-03-13,7.3825
LT,2020-03-14,9.0775
LT,2020-03-16,10.8125
LT,2020-03-17,15.0
LT,2020-03-18,11.762500000000001
LT,2020-03-19,11.18
LT,2020-03-20,8.285
LT,2020-03-21,7.470000000000001
LT,2020-03-22,8.825
LT,2020-03-23,14.399999999999999
LT,2020-03-24,36.94
LT,2020-03-25,34.575
LT,2020-03-26,45.949999999999996
LT,2020-03-27,34.35
LT,2020-03-28,42.6
LT,2020-03-29,45.86666666666667
LT,2020-03-30,4.2175
LT,2020-03-31,10.025
LT,2020-04-01,6.047499999999999
LT,2020-04-06,15.625
LT,2020-04-07,29.965
LT,2020-04-08,14.2
LT,2020-04-09,13.2925
LT,2020-04-10,6.4775
LT,2020-04-11,4.385
LT,2020-04-12,13.295
LT,2020-04-13,10.095
LT,2020-04-14,5.0075
LT,2020-04-15,5.390000000000001
LT,2020-04-16,10.200000000000001
LT,2020-04-17,5.505
LT,2020-04-18,5.44
LT,2020-04-19,12.893333333333333
LT,2020-04-20,8.61
LT,2020-04-21,14.286666666666667
LT,2020-04-22,11.986666666666666
LT,2020-04-23,11.03
LT,2020-04-24,5.876666666666666
LT,2020-04-26,4.243333333333333
LT,2020-04-27,3.49
LT,2020-04-28,12.660000000000002
LT,2020-04-29,9.989999999999998
LT,2020-04-30,8.0375
LT,2020-05-01,13.399999999999999
LT,2020-05-02,7.595000000000001
LT,2020-05-03,8.91
LT,2020-05-04,6.333333333333333
LT,2020-05-05,9.556666666666667
LT,2020-05-06,8.58
LT,2020-05-07,5.11
LT,2020-05-08,7.743333333333333
LT,2020-05-09,11.685
LT,2020-05-10,10.57
LT,2020-05-11,11.9625
LT,2020-05-12,5.915000000000001
LT,2020-05-14,7.205
LT,2020-05-16,4.335
LT,2020-05-17,6.365
LT,2020-05-18,8.0575
LT,2020-05-19,6.021666666666667
LT,2020-05-20,4.175000000000001
LT,2020-05-21,5.53925
LT,2020-05-22,5.005
LT,2020-05-23,5.1325
LT,2020-05-24,14.4275
LT,2020-05-25,6.9475
LT,2020-05-26,7.175
LT,2020-05-28,7.4675
LT,2020-05-29,3.95
LT,2020-05-30,4.0200000000000005
LT,2020-06-01,6.157500000000001
LT,2020-06-02,5.446666666666666
LT,2020-06-03,5.8975
LT,2020-06-04,8.95
LT,2020-06-05,6.835
LT,2020-06-06,7.07
LT,2020-06-08,6.217499999999999
LT,2020-06-09,7.967499999999999
LT,2020-06-10,9.905000000000001
LT,2020-06-11,10.393333333333333
LT,2020-06-12,10.833333333333334
LT,2020-06-13,7.359999999999999
LT,2020-06-15,4.0
LT,2020-06-16,7.16
LT,2020-06-17,5.3325
LT,2020-06-18,10.8
LT,2020-06-19,11.926666666666668
LT,2020-06-20,15.066666666666668
LT,2020-06-21,7.869999999999999
LT,2020-06-22,8.09
LT,2020-06-23,11.9
LT,2020-06-24,8.99
LT,2020-06-25,10.186666666666667
LT,2020-06-26,11.280000000000001
LT,2020-06-27,13.795
LT,2020-06-28,7.246666666666667
LT,2020-06-29,9.493333333333334
LT,2020-06-30,6.62
LT,2020-07-01,6.3066666666666675
LT,2020-07-02,6.7425
LT,2020-07-04,3.414
LT,2020-07-05,5.140000000000001
LT,2020-07-06,7.25
LT,2020-07-07,6.88
LT,2020-07-08,3.4437499999999996
LT,2020-07-09,2.473333333333333
LT,2020-07-10,2.3675
LT,2020-07-11,3.15
LT,2020-07-12,5.46
LT,2020-07-13,6.9
LT,2020-07-14,7.2
LT,2020-07-15,7.62
LT,2020-07-16,8.433333333333332
LT,2020-07-17,7.79
LT,2020-07-18,11.469999999999999
LT,2020-07-19,11.3625
LT,2020-07-30,4.495
LT,2020-07-31,2.0375
LT,2020-08-04,10.7825
LT,2020-08-06,4.89
LT,2020-08-07,8.3475
LT,2020-08-08,11.93
LT,2020-08-09,10.0325
LT,2020-08-10,8.045
LT,2020-08-11,6.0825
LT,2020-08-12,5.8025
LT,2020-08-13,9.42
LT,2020-08-14,10.1275
LT,2020-08-15,14.65
LT,2020-08-17,11.4625
LT,2020-08-18,7.2275
LT,2020-08-19,7.2524999999999995
LT,2020-08-20,6.515
LT,2020-08-21,11.317499999999999
LT,2020-08-22,8.0625
LT,2020-08-24,4.823
LT,2020-08-25,3.9
LT,2020-08-26,4.3225
LT,2020-08-27,4.7475
LT,2020-08-28,3.5725
LT,2020-08-31,3.690666666666667
LT,2020-09-01,2.942
LT,2020-09-02,1.725
LT,2020-09-03,6.6225000000000005
LT,2020-09-04,5.445
LT,2020-09-05,4.2375
LT,2020-09-06,3.56175
LT,2020-09-07,5.6375
LT,2020-09-08,3.9074999999999998
LT,2020-09-09,4.205
LT,2020-09-10,4.1475
LT,2020-09-11,4.043333333333333
LT,2020-09-12,6.273333333333333
LT,2020-09-13,10.5
LT,2020-09-14,2.885
LT,2020-09-15,1.9400000000000002
LT,2020-09-16,9.373333333333333
LT,2020-09-17,16.433333333333334
LT,2020-09-18,2.64
LT,2020-09-19,1.39
LT,2020-09-20,3.283333333333333
LT,2020-09-21,9.860000000000001
LT,2020-09-22,12.806666666666667
LT,2020-09-23,19.099999999999998
LT,2020-09-24,13.799999999999999
LT,2020-09-25,11.023333333333333
LT,2020-09-26,10.563333333333333
LT,2020-09-27,13.566666666666668
LT,2020-09-28,19.0
LT,2020-09-29,15.266666666666666
LT,2020-09-30,8.056666666666667
LT,2020-10-01,11.116666666666667
LT,2020-10-02,45.0
LT,2020-10-03,49.43333333333334
LT,2020-10-05,6.400000001903333
LT,2020-10-06,9.45
LT,2020-10-07,4.77
LT,2020-10-08,10.459999999999999
LT,2020-10-09,8.09
LT,2020-10-10,5.605
LT,2020-10-11,7.7875
LT,2020-10-12,8.8425
LT,2020-10-13,4.49
LT,2020-10-14,2.15
LT,2020-10-15,7.930750000000001
LT,2020-10-16,2.255
LT,2020-10-17,3.8033333333333332
LT,2020-10-18,5.3933333333333335
LT,2020-10-19,2.1375
LT,2020-10-20,3.139333333333333
LT,2020-10-21,8.8625
LT,2020-10-22,17.225
LT,2020-10-23,5.3225
LT,2020-10-24,5.58
LT,2020-10-25,8.1475
LT,2020-10-26,9.326666666666666
LT,2020-10-27,15.733333333333334
LT,2020-10-28,11.66
LT,2020-10-29,18.715
LT,2020-10-30,9.426666666666668
LT,2020-10-31,6.0825
LT,2020-11-01,3.9799999999999995
LT,2020-11-02,5.8225
LT,2020-11-03,10.5875
LT,2020-11-04,2.64
LT,2020-11-05,6.7225
LT,2020-11-06,5.692500000000001
LT,2020-11-07,3.9425
LT,2020-11-08,3.7775
LT,2020-11-10,24.935
LT,2020-11-11,17.2575
LT,2020-11-12,13.825
LT,2020-11-13,16.8
LT,2020-11-14,15.870000000000001
LT,2020-11-15,18.53333333333333
LT,2020-11-16,18.925
LT,2020-11-17,12.2175
LT,2020-11-18,11.830000000000002
LT,2020-11-19,10.385
LT,2020-11-20,3.7133333333333334
LT,2020-11-21,6.305
LT,2020-11-22,13.11
LT,2020-11-23,5.973333333333334
LT,2020-11-24,4.56
LT,2020-11-25,10.485
LT,2020-11-26,12.690000000000001
LT,2020-11-27,25.25
LT,2020-11-28,2.848
LT,2020-11-29,4.626666666666666
LT,2020-11-30,8.706666666666667
LT,2020-12-01,14.133333333333333
LT,2020-12-02,17.6
LT,2020-12-03,13.8
LT,2020-12-04,14.0
LT,2020-12-05,13.775
LT,2020-12-06,8.950000000000001
LT,2020-12-07,8.3825
LT,2020-12-08,9.205
LT,2020-12-09,15.775
LT,2020-12-10,16.9
LT,2020-12-11,16.95
LT,2020-12-14,18.975
LT,2020-12-15,21.125
LT,2020-12-16,13.76
LT,2020-12-17,19.4
LT,2020-12-18,9.68
LT,2020-12-20,20.1
LT,2020-12-21,12.755
LT,2020-12-22,19.85
LT,2020-12-23,21.237333333333336
LT,2020-12-24,6.086666666666666
LT,2020-12-25,3.94
LT,2020-12-26,2.676666666666667
LT,2020-12-27,6.055
LT,2020-12-30,11.6575
LT,2021-01-01,19.35
LT,2021-01-03,14.366666666666667
LT,2021-01-04,9.219999999999999
LT,2021-01-06,7.9875
LT,2021-01-07,9.08
LT,2021-01-08,12.7775
LT,2021-01-09,9.2275
LT,2021-01-10,18.0
LT,2021-01-11,8.8925
LT,2021-01-12,22.675
LT,2021-01-13,20.475
LT,2021-01-14,21.675
LT,2021-01-15,11.9
LT,2021-01-16,15.675
LT,2021-01-17,25.150000000000002
LT,2021-01-18,53.125
LT,2021-01-19,26.2
LT,2021-01-20,27.3
LT,2021-01-21,34.65
LT,2021-01-22,23.9
LT,2021-01-27,2.30675
LT,2021-01-28,8.56
LT,2021-01-29,6.920000000000001
LT,2021-01-30,7.0953333333333335
LT,2021-01-31,2.6775
LT,2021-02-01,8.2625
LT,2021-02-02,28.375
LT,2021-02-03,25.9
LT,2021-02-04,18.677500000000002
LT,2021-02-05,19.4475
LT,2021-02-06,25.625
LT,2021-02-07,46.7
LT,2021-02-08,37.5
LT,2021-02-09,7.289999999999999
LT,2021-02-10,9.3
LT,2021-02-11,6.899999999999999
LT,2021-02-12,27.544999999999998
LT,2021-02-13,9.3175
LT,2021-02-14,4.835
LT,2021-02-15,6.02
LT,2021-02-17,40.5
LT,2021-02-18,14.27
LT,2021-02-19,24.125
LT,2021-02-21,27.625
LT,2021-02-22,42.075
LT,2021-02-23,73.175
LT,2021-02-24,31.674999999999997
LT,2021-02-25,32.425
LT,2021-02-26,29.724999999999998
LT,2021-02-28,5.0
LT,2021-03-01,6.5
LT,2021-03-02,11.725
