sensor_id,parameter,units,date_local,avg_value,country_code,locality,location_name,latitude,longitude,month,season
23435,pm25,µg/m³,2020-09-01,5.33,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-02,6.98,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-03,3.6,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-04,4.02,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-05,3.21,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-06,2.02,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-07,0.482,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-08,-0.553,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-09,-0.168,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-10,-0.152,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-11,-0.344,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-12,1.27,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-13,3.71,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-14,0.745,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-15,-0.483,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-16,0.987,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-17,3.29,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-18,-0.652,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-19,0.289,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-20,0.863,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-21,0.673,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-22,2.27,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-23,6.94,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-24,11.9,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-25,10.1,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-26,14.0,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-27,8.71,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-28,8.08,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-29,5.68,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-09-30,2.46,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,9,Autumn
23435,pm25,µg/m³,2020-10-01,4.82,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-02,7.91,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-03,12.3,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-04,16.5,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-05,11.8,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-06,8.75,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-07,4.25,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-08,5.51,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-09,4.67,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-10,1.1,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-11,2.68,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-12,1.51,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-13,1.37,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-14,1.74,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-15,-0.101,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-16,0.701,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-17,-0.168,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-18,-1.39e-17,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-19,-1.23,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-20,0.89,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-21,2.17,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-22,7.97,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-23,2.95,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-24,0.905,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-25,2.08,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-26,5.72,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-27,6.06,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
23435,pm25,µg/m³,2020-10-28,15.7,EE,Saare,"""Saarejärve""",58.70277785960615,26.75889778036958,10,Autumn
