sensor_id,parameter,units,date_local,avg_value,country_code,locality,location_name,latitude,longitude
5102511,pm25,µg/m³,2023-10-31,11.0,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-01,4.1,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-02,6.69,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-03,8.46,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-04,6.49,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-05,12.1,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-06,6.39,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-07,7.17,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-08,11.8,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-09,12.6,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-10,9.63,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-11,15.2,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-12,9.22,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-13,4.39,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-14,15.5,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-15,13.7,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-16,3.76,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-17,6.34,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-18,7.35,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-19,12.5,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-20,8.73,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-21,9.5,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-22,11.4,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-23,9.56,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-24,3.33,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-25,6.14,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-26,7.55,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-27,8.15,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-11-28,12.2,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-12-21,5.95,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-12-22,5.34,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-12-23,2.66,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-12-24,4.46,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-12-25,4.43,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-12-26,5.34,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-12-27,2.49,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-12-28,9.32,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-12-29,13.0,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-12-30,4.78,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2023-12-31,3.29,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2024-01-01,6.16,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2024-01-02,7.62,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2024-01-03,8.78,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2024-01-04,11.3,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2024-01-05,13.4,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2024-01-06,8.19,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2024-01-07,19.1,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2024-01-08,27.0,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2024-01-09,22.6,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2024-01-10,10.2,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2024-01-11,3.67,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2024-01-12,6.11,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2024-01-13,7.25,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2024-01-14,13.9,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2024-01-15,9.09,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2024-01-16,5.23,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2024-01-17,10.5,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
5102511,pm25,µg/m³,2024-01-18,19.3,LT,irmn seninija,"""Vilnius - Zirmunai""",54.715278629962725,25.28944397013095
